# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -1666 5 11 2065 467547 3 ./node_modules/next/dist/shared/lib/normalized-asset-prefix.test.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 9 11 2065 466876 3 ./node_modules/next/dist/server/future/route-matcher-providers/dev/helpers/file-reader/batched-file-reader.test.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 4 11 2065 467084 3 ./node_modules/next/dist/lib/find-config.test.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 7 11 2065 467716 3 ./node_modules/next/dist/server/web/spec-extension/adapters/request-cookies.test.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 7 11 2065 460915 3 ./node_modules/.next-TqhSVffh/dist/server/web/spec-extension/adapters/headers.test.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 4 11 2065 466826 3 ./node_modules/next/dist/client/app-next-turbopack.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 7 11 2065 467199 3 ./node_modules/next/dist/server/web/spec-extension/adapters/headers.test.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 4 11 2065 466987 3 ./node_modules/next/dist/telemetry/detached-flush.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 6 11 2065 466832 3 ./node_modules/next/dist/server/future/route-matcher-providers/app-page-route-matcher-provider.test.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 7 11 2065 466838 3 ./node_modules/next/dist/shared/lib/router/utils/app-paths.test.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 6 11 2065 466843 3 ./node_modules/next/dist/server/future/route-matcher-providers/app-route-route-matcher-provider.test.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 4 11 2065 466853 3 ./node_modules/next/dist/client/app-webpack.d.ts
DUPTYPE_WITHIN_SAME_TREE -1666 5 11 2065 467693 3 ./node_modules/next/dist/client/components/redirect.test.d.ts
DUPTYPE_FIRST_OCCURRENCE 2456 2 12 2065 445843 3 ./node_modules/is-map/.gitattributes
DUPTYPE_WITHIN_SAME_TREE -2456 2 12 2065 445844 3 ./node_modules/is-set/.gitattributes
DUPTYPE_WITHIN_SAME_TREE -2456 2 12 2065 445589 3 ./node_modules/is-weakset/.gitattributes
DUPTYPE_FIRST_OCCURRENCE 2627 2 13 2065 453816 3 ./node_modules/json-stable-stringify-without-jsonify/.npmignore
DUPTYPE_WITHIN_SAME_TREE -2627 2 13 2065 449646 3 ./node_modules/wcwidth/.npmignore
DUPTYPE_FIRST_OCCURRENCE 1665 2 14 2065 447680 3 ./node_modules/date-fns/types.js
DUPTYPE_WITHIN_SAME_TREE -1665 3 14 2065 447677 3 ./node_modules/date-fns/fp/types.js
DUPTYPE_WITHIN_SAME_TREE -1665 4 14 2065 447679 3 ./node_modules/date-fns/parse/_lib/types.js
DUPTYPE_FIRST_OCCURRENCE 227 2 16 2065 46715 3 ./node_modules/.tailwindcss-tTY7t5Jt/base.css
DUPTYPE_WITHIN_SAME_TREE -227 2 16 2065 459986 3 ./node_modules/tailwindcss/base.css
DUPTYPE_FIRST_OCCURRENCE 33657 7 16 2065 48428 3 ./node_modules/eslint-plugin-react/node_modules/.resolve-OTyGimHc/test/resolver/empty_main/package.json
DUPTYPE_WITHIN_SAME_TREE -33657 7 16 2065 437224 3 ./node_modules/eslint-plugin-react/node_modules/resolve/test/resolver/empty_main/package.json
DUPTYPE_FIRST_OCCURRENCE 10646 4 17 2065 46858 3 ./node_modules/.glob-w4wbtDXa/dist/esm/package.json
DUPTYPE_WITHIN_SAME_TREE -10646 4 17 2065 40338 3 ./node_modules/jackspeak/dist/esm/package.json
DUPTYPE_WITHIN_SAME_TREE -10646 4 17 2065 443778 3 ./node_modules/glob/dist/esm/package.json
DUPTYPE_FIRST_OCCURRENCE 11056 4 18 2065 458353 3 ./node_modules/.next-TqhSVffh/dist/lib/known-edge-safe-packages.json
DUPTYPE_WITHIN_SAME_TREE -11056 4 18 2065 458959 3 ./node_modules/next/dist/lib/known-edge-safe-packages.json
DUPTYPE_WITHIN_SAME_TREE -11056 5 18 2065 458352 3 ./node_modules/.next-TqhSVffh/dist/esm/lib/known-edge-safe-packages.json
DUPTYPE_WITHIN_SAME_TREE -11056 5 18 2065 458957 3 ./node_modules/next/dist/esm/lib/known-edge-safe-packages.json
DUPTYPE_FIRST_OCCURRENCE 33665 7 18 2065 48528 3 ./node_modules/eslint-plugin-react/node_modules/.resolve-OTyGimHc/test/resolver/null_main/package.json
DUPTYPE_WITHIN_SAME_TREE -33665 7 18 2065 437833 3 ./node_modules/eslint-plugin-react/node_modules/resolve/test/resolver/null_main/package.json
DUPTYPE_FIRST_OCCURRENCE 243 2 19 2065 46834 3 ./node_modules/.tailwindcss-tTY7t5Jt/screens.css
DUPTYPE_WITHIN_SAME_TREE -243 2 19 2065 49387 3 ./node_modules/tailwindcss/screens.css
DUPTYPE_FIRST_OCCURRENCE 8924 3 19 2065 445549 3 ./node_modules/flatted/cjs/package.json
DUPTYPE_WITHIN_SAME_TREE -8924 4 19 2065 40334 3 ./node_modules/jackspeak/dist/commonjs/package.json
DUPTYPE_WITHIN_SAME_TREE -8924 4 19 2065 454772 3 ./node_modules/@ungap/structured-clone/cjs/package.json
DUPTYPE_WITHIN_SAME_TREE -8924 4 19 2065 46844 3 ./node_modules/.glob-w4wbtDXa/dist/commonjs/package.json
DUPTYPE_WITHIN_SAME_TREE -8924 4 19 2065 442110 3 ./node_modules/glob/dist/commonjs/package.json
DUPTYPE_FIRST_OCCURRENCE 12117 4 20 2065 46758 3 ./node_modules/@shadcn/.ui-C6gWdRYz/dist/index.d.ts
DUPTYPE_WITHIN_SAME_TREE -12117 4 20 2065 439199 3 ./node_modules/@shadcn/ui/dist/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 246 2 20 2065 46875 3 ./node_modules/.tailwindcss-tTY7t5Jt/variants.css
DUPTYPE_WITHIN_SAME_TREE -246 2 20 2065 437118 3 ./node_modules/tailwindcss/variants.css
DUPTYPE_FIRST_OCCURRENCE 11339 4 20 2065 47383 3 ./node_modules/.resolve-aN6ivqej/test/resolver/foo.js
DUPTYPE_WITHIN_SAME_TREE -11339 5 20 2065 459662 3 ./node_modules/resolve/test/resolver/dot_slash_main/index.js
DUPTYPE_WITHIN_SAME_TREE -11339 5 20 2065 459481 3 ./node_modules/resolve/test/resolver/dot_main/index.js
DUPTYPE_WITHIN_SAME_TREE -11339 4 20 2065 49446 3 ./node_modules/resolve/test/resolver/foo.js
DUPTYPE_WITHIN_SAME_TREE -11339 6 20 2065 47833 3 ./node_modules/.resolve-aN6ivqej/test/resolver/same_names/foo/index.js
DUPTYPE_WITHIN_SAME_TREE -11339 5 20 2065 48092 3 ./node_modules/.resolve-aN6ivqej/test/resolver/baz/quux.js
DUPTYPE_WITHIN_SAME_TREE -11339 5 20 2065 457447 3 ./node_modules/resolve/test/resolver/baz/quux.js
DUPTYPE_WITHIN_SAME_TREE -11339 5 20 2065 47737 3 ./node_modules/.resolve-aN6ivqej/test/resolver/dot_slash_main/index.js
DUPTYPE_WITHIN_SAME_TREE -11339 6 20 2065 47822 3 ./node_modules/.resolve-aN6ivqej/test/resolver/quux/foo/index.js
DUPTYPE_WITHIN_SAME_TREE -11339 6 20 2065 49124 3 ./node_modules/resolve/test/resolver/quux/foo/index.js
DUPTYPE_WITHIN_SAME_TREE -11339 5 20 2065 47713 3 ./node_modules/.resolve-aN6ivqej/test/resolver/dot_main/index.js
DUPTYPE_WITHIN_SAME_TREE -11339 6 20 2065 49803 3 ./node_modules/resolve/test/resolver/same_names/foo/index.js
DUPTYPE_FIRST_OCCURRENCE 19135 5 20 2065 48508 3 ./node_modules/.resolve-aN6ivqej/test/resolver/dot_main/package.json
DUPTYPE_WITHIN_SAME_TREE -19135 7 20 2065 48407 3 ./node_modules/eslint-plugin-react/node_modules/.resolve-OTyGimHc/test/resolver/dot_main/package.json
DUPTYPE_WITHIN_SAME_TREE -19135 5 20 2065 49067 3 ./node_modules/resolve/test/resolver/dot_main/package.json
DUPTYPE_WITHIN_SAME_TREE -19135 7 20 2065 437190 3 ./node_modules/eslint-plugin-react/node_modules/resolve/test/resolver/dot_main/package.json
DUPTYPE_FIRST_OCCURRENCE 245 2 21 2065 46863 3 ./node_modules/.tailwindcss-tTY7t5Jt/utilities.css
DUPTYPE_WITHIN_SAME_TREE -245 5 21 2065 436504 3 ./node_modules/@tailwindcss/postcss/node_modules/tailwindcss/utilities.css
DUPTYPE_WITHIN_SAME_TREE -245 5 21 2065 436388 3 ./node_modules/@tailwindcss/node/node_modules/tailwindcss/utilities.css
DUPTYPE_WITHIN_SAME_TREE -245 2 21 2065 436803 3 ./node_modules/tailwindcss/utilities.css
DUPTYPE_FIRST_OCCURRENCE 19144 5 21 2065 47399 3 ./node_modules/.resolve-aN6ivqej/test/resolver/same_names/foo.js
DUPTYPE_WITHIN_SAME_TREE -19144 5 21 2065 107112 3 ./node_modules/resolve/test/resolver/same_names/foo.js
DUPTYPE_FIRST_OCCURRENCE 19137 5 21 2065 48512 3 ./node_modules/.resolve-aN6ivqej/test/resolver/dot_slash_main/package.json
DUPTYPE_WITHIN_SAME_TREE -19137 7 21 2065 437213 3 ./node_modules/eslint-plugin-react/node_modules/resolve/test/resolver/dot_slash_main/package.json
DUPTYPE_WITHIN_SAME_TREE -19137 7 21 2065 48420 3 ./node_modules/eslint-plugin-react/node_modules/.resolve-OTyGimHc/test/resolver/dot_slash_main/package.json
DUPTYPE_WITHIN_SAME_TREE -19137 5 21 2065 49155 3 ./node_modules/resolve/test/resolver/dot_slash_main/package.json
DUPTYPE_FIRST_OCCURRENCE 230 2 22 2065 46752 3 ./node_modules/.tailwindcss-tTY7t5Jt/components.css
DUPTYPE_WITHIN_SAME_TREE -230 2 22 2065 460720 3 ./node_modules/tailwindcss/components.css
DUPTYPE_FIRST_OCCURRENCE 30159 6 22 2065 47605 3 ./node_modules/.resolve-aN6ivqej/test/node_path/x/aaa/index.js
DUPTYPE_WITHIN_SAME_TREE -30159 6 22 2065 49447 3 ./node_modules/resolve/test/node_path/x/aaa/index.js
DUPTYPE_FIRST_OCCURRENCE 30161 6 22 2065 47658 3 ./node_modules/.resolve-aN6ivqej/test/node_path/y/bbb/index.js
DUPTYPE_WITHIN_SAME_TREE -30161 6 22 2065 441950 3 ./node_modules/resolve/test/node_path/y/bbb/index.js
DUPTYPE_FIRST_OCCURRENCE 30160 6 22 2065 47630 3 ./node_modules/.resolve-aN6ivqej/test/node_path/x/ccc/index.js
DUPTYPE_WITHIN_SAME_TREE -30160 6 22 2065 437792 3 ./node_modules/resolve/test/node_path/x/ccc/index.js
DUPTYPE_FIRST_OCCURRENCE 30162 6 23 2065 47682 3 ./node_modules/.resolve-aN6ivqej/test/node_path/y/ccc/index.js
DUPTYPE_WITHIN_SAME_TREE -30162 6 23 2065 446113 3 ./node_modules/resolve/test/node_path/y/ccc/index.js
DUPTYPE_FIRST_OCCURRENCE 4527 3 23 2065 50402 3 ./node_modules/.yaml-33mTZS3P/browser/package.json
DUPTYPE_WITHIN_SAME_TREE -4527 4 23 2065 450736 3 ./node_modules/foreground-child/dist/esm/package.json
DUPTYPE_WITHIN_SAME_TREE -4527 3 23 2065 439552 3 ./node_modules/yaml/browser/package.json
DUPTYPE_WITHIN_SAME_TREE -4527 6 23 2065 436281 3 ./node_modules/.glob-w4wbtDXa/node_modules/minimatch/dist/esm/package.json
DUPTYPE_WITHIN_SAME_TREE -4527 6 23 2065 49445 3 ./node_modules/glob/node_modules/minimatch/dist/esm/package.json
DUPTYPE_WITHIN_SAME_TREE -4527 6 23 2065 458439 3 ./node_modules/foreground-child/node_modules/signal-exit/dist/mjs/package.json
DUPTYPE_WITHIN_SAME_TREE -4527 4 23 2065 449879 3 ./node_modules/lru-cache/dist/esm/package.json
DUPTYPE_WITHIN_SAME_TREE -4527 4 23 2065 450561 3 ./node_modules/minipass/dist/esm/package.json
DUPTYPE_WITHIN_SAME_TREE -4527 4 23 2065 450546 3 ./node_modules/path-scurry/dist/esm/package.json
DUPTYPE_WITHIN_SAME_TREE -4527 7 23 2065 458466 3 ./node_modules/@typescript-eslint/typescript-estree/node_modules/minimatch/dist/mjs/package.json
DUPTYPE_FIRST_OCCURRENCE 10837 4 24 2065 463981 3 ./node_modules/.next-TqhSVffh/dist/client/app-next-dev.d.ts
DUPTYPE_WITHIN_SAME_TREE -10837 4 24 2065 463994 3 ./node_modules/.next-TqhSVffh/dist/client/app-next.d.ts
DUPTYPE_WITHIN_SAME_TREE -10837 4 24 2065 466827 3 ./node_modules/next/dist/client/app-next.d.ts
DUPTYPE_WITHIN_SAME_TREE -10837 4 24 2065 466825 3 ./node_modules/next/dist/client/app-next-dev.d.ts
DUPTYPE_FIRST_OCCURRENCE 11337 4 24 2065 46888 3 ./node_modules/.resolve-aN6ivqej/test/precedence/bbb.js
DUPTYPE_WITHIN_SAME_TREE -11337 4 24 2065 458390 3 ./node_modules/resolve/test/precedence/bbb.js
DUPTYPE_FIRST_OCCURRENCE 30168 6 24 2065 46879 3 ./node_modules/.resolve-aN6ivqej/test/resolver/symlinked/package/bar.js
DUPTYPE_WITHIN_SAME_TREE -30168 6 24 2065 457301 3 ./node_modules/resolve/test/resolver/symlinked/package/bar.js
DUPTYPE_FIRST_OCCURRENCE 11336 4 24 2065 46646 3 ./node_modules/.resolve-aN6ivqej/test/precedence/aaa.js
DUPTYPE_WITHIN_SAME_TREE -11336 4 24 2065 459478 3 ./node_modules/resolve/test/precedence/aaa.js
DUPTYPE_FIRST_OCCURRENCE 30169 6 24 2065 48580 3 ./node_modules/.resolve-aN6ivqej/test/resolver/symlinked/package/package.json
DUPTYPE_WITHIN_SAME_TREE -30169 6 24 2065 49608 3 ./node_modules/resolve/test/resolver/symlinked/package/package.json
DUPTYPE_WITHIN_SAME_TREE -30169 8 24 2065 437867 3 ./node_modules/eslint-plugin-react/node_modules/resolve/test/resolver/symlinked/package/package.json
DUPTYPE_WITHIN_SAME_TREE -30169 8 24 2065 48533 3 ./node_modules/eslint-plugin-react/node_modules/.resolve-OTyGimHc/test/resolver/symlinked/package/package.json
DUPTYPE_FIRST_OCCURRENCE 33661 7 24 2065 48483 3 ./node_modules/eslint-plugin-react/node_modules/.resolve-OTyGimHc/test/resolver/missing_index/package.json
DUPTYPE_WITHIN_SAME_TREE -33661 7 24 2065 437476 3 ./node_modules/eslint-plugin-react/node_modules/resolve/test/resolver/missing_index/package.json
DUPTYPE_FIRST_OCCURRENCE 30158 6 24 2065 48487 3 ./node_modules/.resolve-aN6ivqej/test/module_dir/zmodules/bbb/package.json
DUPTYPE_WITHIN_SAME_TREE -30158 8 24 2065 437028 3 ./node_modules/eslint-plugin-react/node_modules/resolve/test/module_dir/zmodules/bbb/package.json
DUPTYPE_WITHIN_SAME_TREE -30158 8 24 2065 48125 3 ./node_modules/eslint-plugin-react/node_modules/.resolve-OTyGimHc/test/module_dir/zmodules/bbb/package.json
DUPTYPE_WITHIN_SAME_TREE -30158 6 24 2065 48800 3 ./node_modules/resolve/test/module_dir/zmodules/bbb/package.json
DUPTYPE_FIRST_OCCURRENCE 33393 7 25 2065 439705 3 ./node_modules/.next-TqhSVffh/dist/server/future/route-modules/app-page/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 7 25 2065 440193 3 ./node_modules/.next-TqhSVffh/dist/server/future/route-modules/app-route/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 8 25 2065 462158 3 ./node_modules/.next-TqhSVffh/dist/esm/server/future/route-modules/app-page/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 8 25 2065 467447 3 ./node_modules/next/dist/esm/server/future/route-modules/app-page/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 8 25 2065 107140 3 ./node_modules/.next-TqhSVffh/dist/esm/server/future/route-modules/pages-api/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 8 25 2065 437911 3 ./node_modules/.next-TqhSVffh/dist/esm/server/future/route-modules/pages/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 8 25 2065 467450 3 ./node_modules/next/dist/esm/server/future/route-modules/pages/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 8 25 2065 49858 3 ./node_modules/.next-TqhSVffh/dist/esm/server/future/route-modules/app-route/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 8 25 2065 467449 3 ./node_modules/next/dist/esm/server/future/route-modules/pages-api/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 7 25 2065 444194 3 ./node_modules/.next-TqhSVffh/dist/server/future/route-modules/pages/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 7 25 2065 442665 3 ./node_modules/.next-TqhSVffh/dist/server/future/route-modules/pages-api/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 7 25 2065 467451 3 ./node_modules/next/dist/server/future/route-modules/app-page/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 7 25 2065 467452 3 ./node_modules/next/dist/server/future/route-modules/app-route/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 7 25 2065 467453 3 ./node_modules/next/dist/server/future/route-modules/pages-api/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 8 25 2065 467448 3 ./node_modules/next/dist/esm/server/future/route-modules/app-route/module.compiled.d.ts
DUPTYPE_WITHIN_SAME_TREE -33393 7 25 2065 467454 3 ./node_modules/next/dist/server/future/route-modules/pages/module.compiled.d.ts
DUPTYPE_FIRST_OCCURRENCE 19128 5 25 2065 47699 3 ./node_modules/.resolve-aN6ivqej/test/precedence/aaa/index.js
DUPTYPE_WITHIN_SAME_TREE -19128 5 25 2065 459314 3 ./node_modules/resolve/test/precedence/aaa/index.js
DUPTYPE_FIRST_OCCURRENCE 15320 4 25 2065 40480 3 ./node_modules/foreground-child/dist/commonjs/package.json
DUPTYPE_WITHIN_SAME_TREE -15320 4 25 2065 449869 3 ./node_modules/lru-cache/dist/commonjs/package.json
DUPTYPE_WITHIN_SAME_TREE -15320 6 25 2065 48192 3 ./node_modules/foreground-child/node_modules/signal-exit/dist/cjs/package.json
DUPTYPE_WITHIN_SAME_TREE -15320 4 25 2065 40298 3 ./node_modules/path-scurry/dist/commonjs/package.json
DUPTYPE_WITHIN_SAME_TREE -15320 4 25 2065 40312 3 ./node_modules/minipass/dist/commonjs/package.json
DUPTYPE_WITHIN_SAME_TREE -15320 6 25 2065 48228 3 ./node_modules/.glob-w4wbtDXa/node_modules/minimatch/dist/commonjs/package.json
DUPTYPE_WITHIN_SAME_TREE -15320 7 25 2065 436272 3 ./node_modules/@typescript-eslint/typescript-estree/node_modules/minimatch/dist/cjs/package.json
DUPTYPE_WITHIN_SAME_TREE -15320 6 25 2065 38994 3 ./node_modules/glob/node_modules/minimatch/dist/commonjs/package.json
DUPTYPE_FIRST_OCCURRENCE 19140 5 27 2065 48525 3 ./node_modules/.resolve-aN6ivqej/test/resolver/incorrect_main/package.json
DUPTYPE_WITHIN_SAME_TREE -19140 7 27 2065 48443 3 ./node_modules/eslint-plugin-react/node_modules/.resolve-OTyGimHc/test/resolver/incorrect_main/package.json
DUPTYPE_WITHIN_SAME_TREE -19140 7 27 2065 437267 3 ./node_modules/eslint-plugin-react/node_modules/resolve/test/resolver/incorrect_main/package.json
DUPTYPE_WITHIN_SAME_TREE -19140 5 27 2065 49250 3 ./node_modules/resolve/test/resolver/incorrect_main/package.json
DUPTYPE_FIRST_OCCURRENCE 33662 7 27 2065 48490 3 ./node_modules/eslint-plugin-react/node_modules/.resolve-OTyGimHc/test/resolver/missing_main/package.json
DUPTYPE_WITHIN_SAME_TREE -33662 7 27 2065 437521 3 ./node_modules/eslint-plugin-react/node_modules/resolve/test/resolver/missing_main/package.json
DUPTYPE_FIRST_OCCURRENCE 19129 5 28 2065 47912 3 ./node_modules/.resolve-aN6ivqej/test/precedence/aaa/main.js
DUPTYPE_WITHIN_SAME_TREE -19129 5 28 2065 441874 3 ./node_modules/resolve/test/precedence/aaa/main.js
DUPTYPE_FIRST_OCCURRENCE 11335 4 29 2065 47528 3 ./node_modules/.resolve-aN6ivqej/test/dotdot/index.js
DUPTYPE_WITHIN_SAME_TREE -11335 4 29 2065 458530 3 ./node_modules/resolve/test/dotdot/index.js
DUPTYPE_FIRST_OCCURRENCE 4251 3 31 2065 46835 3 ./node_modules/.napi-postinstall-EnjrPCNk/lib/cli.d.ts
DUPTYPE_WITHIN_SAME_TREE -4251 3 31 2065 459572 3 ./node_modules/napi-postinstall/lib/cli.d.ts
DUPTYPE_FIRST_OCCURRENCE 32853 7 31 2065 464498 3 ./node_modules/.next-TqhSVffh/dist/compiled/@next/font/google/index.d.ts
DUPTYPE_WITHIN_SAME_TREE -32853 7 31 2065 467290 3 ./node_modules/next/dist/compiled/@next/font/google/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 30100 6 31 2065 439722 3 ./node_modules/.next-TqhSVffh/dist/shared/lib/isomorphic/path.d.ts
DUPTYPE_WITHIN_SAME_TREE -30100 7 31 2065 467620 3 ./node_modules/next/dist/esm/shared/lib/isomorphic/path.d.ts
DUPTYPE_WITHIN_SAME_TREE -30100 6 31 2065 467621 3 ./node_modules/next/dist/shared/lib/isomorphic/path.d.ts
DUPTYPE_WITHIN_SAME_TREE -30100 7 31 2065 437928 3 ./node_modules/.next-TqhSVffh/dist/esm/shared/lib/isomorphic/path.d.ts
DUPTYPE_FIRST_OCCURRENCE 4116 3 31 2065 468293 3 ./.next/static/webpack/3ee72323ce284e8b.webpack.hot-update.json
DUPTYPE_WITHIN_SAME_TREE -4116 3 31 2065 468289 3 ./.next/static/webpack/a8e6503189f94e82.webpack.hot-update.json
DUPTYPE_WITHIN_SAME_TREE -4116 3 31 2065 468247 3 ./.next/static/webpack/ab6e25058bef4ec8.webpack.hot-update.json
DUPTYPE_WITHIN_SAME_TREE -4116 3 31 2065 468242 3 ./.next/static/webpack/d8b5f20946ee654c.webpack.hot-update.json
DUPTYPE_WITHIN_SAME_TREE -4116 3 31 2065 468230 3 ./.next/static/webpack/c28203f9fc3861f0.webpack.hot-update.json
DUPTYPE_FIRST_OCCURRENCE 11232 4 33 2065 439713 3 ./node_modules/.next-TqhSVffh/dist/server/node-polyfill-crypto.test.d.ts
DUPTYPE_WITHIN_SAME_TREE -11232 4 33 2065 467531 3 ./node_modules/next/dist/server/node-polyfill-crypto.test.d.ts
DUPTYPE_FIRST_OCCURRENCE 35061 8 35 2065 439323 3 ./node_modules/.next-TqhSVffh/dist/compiled/@babel/runtime/helpers/esm/package.json
DUPTYPE_WITHIN_SAME_TREE -35061 8 35 2065 458976 3 ./node_modules/next/dist/compiled/@babel/runtime/helpers/esm/package.json
DUPTYPE_FIRST_OCCURRENCE 344 2 36 2065 41416 3 ./node_modules/array-includes/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 40440 3 ./node_modules/array.prototype.tosorted/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 40448 3 ./node_modules/es-iterator-helpers/Iterator.concat/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 451023 3 ./node_modules/string.prototype.trim/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 40450 3 ./node_modules/array.prototype.findlast/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 40466 3 ./node_modules/es-iterator-helpers/Iterator.from/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 40431 3 ./node_modules/string.prototype.matchall/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 451454 3 ./node_modules/arraybuffer.prototype.slice/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 40494 3 ./node_modules/object.entries/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 40500 3 ./node_modules/es-iterator-helpers/Iterator.prototype.drop/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 40513 3 ./node_modules/es-iterator-helpers/Iterator.prototype.every/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 40433 3 ./node_modules/es-iterator-helpers/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 451288 3 ./node_modules/function.prototype.name/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 450842 3 ./node_modules/es-iterator-helpers/Iterator.prototype.some/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 450861 3 ./node_modules/es-iterator-helpers/Iterator.prototype.toArray/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 450869 3 ./node_modules/es-iterator-helpers/Iterator.prototype/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 450876 3 ./node_modules/es-iterator-helpers/Iterator.zip/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 453677 3 ./node_modules/object.assign/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 445459 3 ./node_modules/object.values/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 450885 3 ./node_modules/es-iterator-helpers/Iterator.zipKeyed/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 450828 3 ./node_modules/es-iterator-helpers/Iterator.prototype.reduce/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 445372 3 ./node_modules/object.groupby/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 2 36 2065 446130 3 ./node_modules/reflect.getprototypeof/auto.js
DUPTYPE_WITHIN_SAME_TREE -344 3 36 2065 450806 3 ./node_modules/es-iterator-helpers/Iterator.prototype.forEach/auto.js
